text|source|page|chunk_id
"4. Reynolds HR, Srichai MB, Iqbal SN, et al. Mechanisms of myocardial infarction in women without angiographically obstructive coronary artery disease. Circulation. 2011 Sep 27;124(13):1414-25.
5. Hochman JS, T amis, JE, Thompson TD, et al. Sex, clinical presentation, and outcome in patients with acute coronary syndromes. Global Use of Strategies to Open Occluded Coronary Arteries in Acute Coronary Syndromes IIb Investigators. N Engl J Med. 1999 Jul 22;341(4):226-32."|data_input/cureus/i1947-6094-13-4-185.pdf|6|5284a3e0b6234ba89fb019b3f66aeda0
6. Mosca L, Benjamin EJ, Berra K, et al. Effectiveness-based guidelines for the prevention of cardiovascular disease in women--2011 update: a guideline from the American Heart Association. Circulation. 2011 Mar 22;123(11):1243-62.|data_input/cureus/i1947-6094-13-4-185.pdf|6|a5898b926e51484ca609be0d7e2a9e39
7. McSweeney JC, Rosenfeld AG, Abel WM, et al.; American Heart Association Council on Cardiovascular and Stroke Nursing, Council on Clinical Cardiology, Council on Epidemiology and Prevention, Council on Hypertension, Council on Lifestyle and Cardiometabolic Health, and Council on Quality of Care and Outcomes Research. Preventing and Experiencing Ischemic Heart Disease as a Woman: State of the Science: A Scientific Statement From the American Heart Association. Circulation. 2016 Mar|data_input/cureus/i1947-6094-13-4-185.pdf|6|d614bd24e6204ab7b08b4354b7fc9dd4
American Heart Association. Circulation. 2016 Mar 29;133(13):1302-31.|data_input/cureus/i1947-6094-13-4-185.pdf|6|b8d086d58c964fe29f2137b3f2d03654
"8. Hu FB, Stampfer MJ, Manson JE, et al. Trends in the incidence of coronary heart disease and changes in diet and lifestyle in women. N Engl J Med. 2000 Aug 24;343(8):530-7.
9. Garcia M, Mulvagh SL, Merz CN, Buring JE, Manson JE. Cardiovascular Disease in Women: Clinical Perspectives. Circ Res. 2016 Apr 15;118(8):1273-93."|data_input/cureus/i1947-6094-13-4-185.pdf|6|b4190ca2ad734b9680a9b3c6bcc244ca
10. James PA, Oparil S, Carter BL, et al. 2014 evidence-based guideline for the management of high blood pressure in adults: report from the panel members appointed to the Eighth Joint National Committee (JNC 8). JAMA. 2014 Feb 5;311(5):507-20.|data_input/cureus/i1947-6094-13-4-185.pdf|6|cf8dc8ea671f4e469d02bb64d48b5f11
"11. Goff DC Jr, Lloyd-Jones DM, Bennett G, et al. 2013 ACC/AHA guideline on the assessment of cardiovascular risk: a report of the American College of Cardiology/American Heart Association T ask Force on Practice Guidelines. J Am Coll Cardiol. 2014 Jul 1;63(25 Pt B):2935-59.
12. Saeed A, Ballantyne CM. Assessing Cardiovascular Risk and T esting in Type 2 Diabetes. Curr Cardiol Rep. 2017 Mar;19(3):19."|data_input/cureus/i1947-6094-13-4-185.pdf|6|319fe67103614c0fa083d9f261b6e06a
"13. Kannel WB, McGee DL. Diabetes and cardiovascular disease. The Framingham study. JAMA 1979 May 11;241(19):2035–8.
14. Huxley RR, Peters SA, Mishra GD, Woodward M. Risk of all-cause mortality and vascular events in women versus men with type 1 diabetes: a systematic review and meta-analysis. Lancet Diabetes Endocrinol. 2015 Mar;3(3):198-206"|data_input/cureus/i1947-6094-13-4-185.pdf|6|4fd0824a16ce4864b568811b2cbe043a
15. Ferranti EP , Jones EJ, Hernandez TL. Pregnancy Reveals Evolving Risk for Cardiometabolic Disease in Women. J Obstet Gynecol Neonatal Nurs. 2016 May-Jun;45(3):413-25.16. McDonald SD, Malinowski A, Zhou Q, Yusuf S, Devereaux PJ. Cardiovascular sequelae of preeclampsia/eclampsia: a systematic review and meta-analyses. Am Heart J. 2008 Nov;156(5):918-30.|data_input/cureus/i1947-6094-13-4-185.pdf|6|387610c622d7403f8f8db4750717d9e0
"17. Bellamy L, Casas JP , Hingorani AD, Williams DJ. Pre-eclampsia and risk of cardiovascular disease and cancer in later life: systematic review and meta-analysis. BMJ. 2007 Nov 10;335(7627):974.
18. Wu P , Haththotuwa R, Kwok CS, et al. Preeclampsia and Future Cardiovascular Health: A Systematic Review and Meta-Analysis. Circ Cardiovasc Qual Outcomes. 2017 Feb;10(2)."|data_input/cureus/i1947-6094-13-4-185.pdf|6|a39490d353f34c5da0f37541f76ff5e8
"19. Carr DB, Utzschneider KM, Hull RL, et al. Gestational diabetes mellitus increases the risk of cardiovascular disease in women with a family history of type 2 diabetes. Diabetes Care. 2006 Sep;29(9):2078-83.
20. Shah BR, Retnakaran R, Booth GL. Increased risk of cardiovascular disease in young women following gestational diabetes mellitus. Diabetes Care. 2008 Aug;31(8):1668-9."|data_input/cureus/i1947-6094-13-4-185.pdf|6|eb6d8f5937a74de8acafba747046fa75
"21. del Rincón I, Polak JF , O’Leary DH, et al. Systemic inflammation and cardiovascular risk factors predict rapid progression of atherosclerosis in rheumatoid arthritis. Ann Rheum Dis. 2015 Jun;74(6):1118-23.
22. Zhang J, Chen L, Delzell E, et al. The association between inflammatory markers, serum lipids and the risk of cardiovascular events in patients with rheumatoid arthritis. Ann Rheum Dis. 2014 Jul;73(7):1301-8."|data_input/cureus/i1947-6094-13-4-185.pdf|6|08ae2169b431481dacd28fe36873e135
"23. Ferketich AK, Schwartzbaum JA, Frid DJ, Moeschberger ML. Depression as an antecedent to heart disease among women and men in the NHANES I study. National Health and Nutrition Examination Survey. Arch Intern Med. 2000 May 8;160(9):1261-8.
24. Champney KP , Frederick PD, Bueno H, et al.; NRMI Investigators. The joint contribution of sex, age and type of myocardial infarction on hospital mortality following acute myocardial infarction. Heart. 2009 Jun;95(11):895-9."|data_input/cureus/i1947-6094-13-4-185.pdf|6|9dab25a1621142d0a7878c27caf18cec
"REVIEW METHODIST DEBAKEY CARDIOVASC J | 13 (4) 2017
JOURNAL.HOUSTONMETHODIST.ORG
192
25. Veinot JP , Edwards WD. Pathology of 
radiation-induced heart disease: a surgical and autopsy study of 27 cases. Hum Pathol. 1996 Aug;27(8):766-73.
26. Darby SC, Ewertz M, McGale P , et al. Risk of ischemic heart disease in women after radiotherapy for breast cancer. N Engl J Med. 2013 Mar 14;368(11):987-98."|data_input/cureus/i1947-6094-13-4-185.pdf|7|42b8eb43a54e45ea94457911fdb72134
"27. Brouchet L, Krust A, Dupont S, Chambon P , Bayard F , Arnal JF . Estradiol accelerates reendothelialization in mouse carotid artery through estrogen receptor-alpha but not estrogen receptor-beta. Circulation. 2001 Jan 23;103(3):423-8.
28. Mendelsohn ME, Karas RH. Molecular and cellular basis of cardiovascular gender differences. Science. 2005 Jun 10;308(5728):1583-7."|data_input/cureus/i1947-6094-13-4-185.pdf|7|4e6045b4550242a3bcaf07f15e5f463f
29. Kim JK, Pedram A, Razandi M, Levin ER. Estrogen prevents cardiomyocyte apoptosis through inhibition of reactive oxygen species and differential regulation of p38 kinase isoforms. J Biol Chem. 2006 Mar 10;281(10):6760-7.30. Donaldson C, Eder S, Baker C, et al. Estrogen attenuates left ventricular and cardiomyocyte hypertrophy by an estrogen receptor-dependent pathway that increases calcineurin degradation. Circ Res. 2009 Jan 30;104(2):265-75, 11p following 275.|data_input/cureus/i1947-6094-13-4-185.pdf|7|e08a1238d5d3451687449efebf9838c0
"31. Haines CD, Harvey PA, Leinwand LA. Estrogens mediate cardiac hypertrophy in a stimulus-dependent manner. Endocrinology. 2012 Sep;153(9):4480-90.
32. Stuenkel CA, Davis SR, Gompel A, et al. Treatment of Symptoms of the Menopause: An Endocrine Society Clinical Practice Guideline. J Clin Endocrinol Metab. 2015 Nov;100(11):3975-4011.
33. Manson JE, Kaunitz AM. Menopause Management--Getting Clinical Care Back on Track. N Engl J Med. 2016 Mar 3;374(9):803-6."|data_input/cureus/i1947-6094-13-4-185.pdf|7|ac1f8cfd25a24620a2df739854e0674a
34. Moyer V A; U.S. Preventive Services T ask Force. Menopausal hormone therapy for the primary prevention of chronic conditions: U.S. Preventive Services T ask Force recommendation statement. Ann Intern Med. 2013 Jan 1;158(1):47-54.35. Ridker PM, Danielson E, Fonseca FA, et al.; JUPITER Study Group. Rosuvastatin to prevent vascular events in men and women with elevated C-reactive protein. N Engl J Med. 2008 Nov 20;359(21):2195-207.|data_input/cureus/i1947-6094-13-4-185.pdf|7|d3bb1f34000343dd83a8290d8e3ed0a0
"36. Ridker PM, Cook NR, Lee IM, et al. A randomized trial of low-dose aspirin in the primary prevention of cardiovascular disease in women. N Engl J Med. 2005 Mar 31;352(13):1293-304.
37. Saito Y , Okada S, Ogawa H, et al. Low-Dose Aspirin for Primary Prevention of Cardiovascular Events in Patients With Type 2 Diabetes Mellitus: 10-Y ear Follow-Up of a Randomized Controlled Trial. Circulation. 2017 Feb 14;135(7):659-70."|data_input/cureus/i1947-6094-13-4-185.pdf|7|cd37c5e26924460696415a1979a91586
"38. Kim ESH, Menon V . Status of women in cardiovascular clinical trials. Arterioscler Thromb V asc Biol. 2009 Mar;29(3):279-83.
39. Lee PY , Alexander KP , Hammill BG, Pasquali SK, Peterson ED. Representation of elderly persons and women in published randomized trials of acute coronary syndromes. JAMA. 2001 Aug 8;286(6):708-13."|data_input/cureus/i1947-6094-13-4-185.pdf|7|48d1370ec5ef46058ef2f89541cb316b
"“The Mediterranean Diet, its Components, and Cardiovascular 
Disease”
R. Jay Widmer, MD/PhDa, Andreas J. Flammer, MDa, Lilach O. Lerman, MD/PhDb, and Amir 
Lerman, MDa
aMayo School of Graduate Medical Education, Division of Cardiovascular Diseases, 201 1st St, 
SW, Rochester, MN 55902
bMayo School of Graduate Medical Education, Division of Nephrology and Hypertension, 201 1st 
St, SW, Rochester, MN 55902
Abstract"|data_input/cureus/nihms-635483.pdf|0|361d96d56cae459cab98ece5ecf87147
"St, SW, Rochester, MN 55902
Abstract
One of the best studied diets for cardiovascular health is the Mediterranean diet. This consists of 
fish, monounsaturated fats from olive oil, fruits, vegetables, whole grains, legumes/nuts, and 
moderate alcohol consumption. The Mediterranean diet has been shown to reduce the burden, or 
even prevent the development, of cardiovascular disease, breast cancer, depression, colorectal"|data_input/cureus/nihms-635483.pdf|0|0442cce1568c405c81ac3fbc7d938c9a
"cancer, diabetes, obesity, asthma, erectile dysfunction, and cognitive decline. This diet is also 
known to improve surrogates of cardiovascular disease, such as waist-to-hip ratio, lipids, and 
markers of inflammation, as well as primary cardiovascular disease outcomes such as death and 
events in both observational and randomized controlled trial data. These enhancements easily rival 
those seen with more established tools used to fight cardiovascular disease such as aspirin, beta-"|data_input/cureus/nihms-635483.pdf|0|1b107fac8e3a4cd28b6056d9017a1e9f
"blockers, ACE-inhibitors, and exercise. However, it is unclear if the Mediterranean diet offers 
cardiovascular disease benefit from its individual constituents or in aggregate. Furthermore, the 
potential benefit of the Mediterranean diet or its components is not yet validated by concrete 
cardiovascular disease endpoints in randomized trials or observational studies. This review will 
focus on the effects of the whole and parts of the Mediterranean diet with regard to both"|data_input/cureus/nihms-635483.pdf|0|8094b290b19847f2a3451b756fc3ffea
"population-based as well as experimental data highlighting cardiovascular disease morbidity or 
mortality and cardiovascular disease surrogates when hard outcomes are not available. Our 
synthesis will highlight the potential for the Mediterranean diet to act as a key player in 
cardiovascular disease prevention, and attempt to identify certain aspects of the diet which are 
particularly beneficial for cardio-protection.
© 2014 Elsevier Inc. All rights reserved."|data_input/cureus/nihms-635483.pdf|0|c669e30c1c8d475ab34802ce1481e9a3
"© 2014 Elsevier Inc. All rights reserved.
Correspondence : Amir Lerman, MD, Division of Cardiovascular Diseases, Mayo Clinic, 200 1st Street, SW, Rochester, MN 55905, 
USA, Tel: +1-507-255-4152, Fax: +1-507-255-7798, lerman.amir@mayo.edu.
Widmer.robert@mayo.edu, Andreas.flammer@usz.ch, Lerman.Lilach@mayo.edu
Publisher's Disclaimer: This is a PDF file of an unedited manuscript that has been accepted for publication. As a service to our"|data_input/cureus/nihms-635483.pdf|0|73724c3efe634b9aa5c1243da654a167
